New Container Heavy Duty Laydown Area,312,"18,000",,"8,000","10,000"
North Queensland Bulk Ports Corporation,312,,,"2,529",Ongoing
Limited - Port Development General,,,,,
Port of Mackay New Administration Building,312,,,"2,500",Ongoing
Wharf 1 Laydown Area,312,,,"1,000",Ongoing
Wharf 1 Western Deck Extension - planning,312,"1,900",,"1,000",900
Wharf 5 Dolphin Walkways,312,"1,500",,"1,500",
"Total Property, Plant and Equipment",,,,"33,410",
PORT OF TOWNSVILLE LIMITED,,,,,
"Property, Plant and Equipment",,,,,
Channel capacity upgrade,318,"251,180","232,809","18,371",
Other infrastructure and maintenance works,318,,,"13,198",Ongoing
"Plant, equipment and minor works",318,,,"2,992",Ongoing
Road network upgrades,318,,,"7,919",Ongoing
Wharf facilities upgrades,318,,,"13,555",Ongoing
"Total Property, Plant and Equipment",,,,"56,036",
TOTAL TRANSPORT AND MAIN ROADS (PPE),,,"8,758,028",,
TOTAL TRANSPORT AND MAIN ROADS (CG),,,,"736,263",
Notes:,,,,,
1,"Jointly funded with the Australian Government. The project is in the post-business case stage, with cost and timing",,,,
,subject to confirmation following market engagement and consideration. Funding splits under negotiation.,,,,
2,"Jointly funded with the Australian Government. The project has a business case, with scope, cost and timing subject",,,,
,"to further project development and site investigations, and consideration and negotiation with the Australian",,,,
,"Government, including funding splits.",,,,
3,"The project is in the post-business case stage, with cost and timing subject to confirmation following market",,,,
,114,,,,
,Capital Statement 2024–25
,engagement and consideration.
4,Jointly funded with the Australian Government.
5,This project is being delivered as a Public Private Partnership. Jointly funded with the Australian Government and
,Gold Coast City Council.
6,"Jointly funded with the Australian Government. The project is in the post-business case stage, with cost and timing"
,subject to confirmation following market engagement and consideration. It includes an agreed contribution from
,Queensland Rail.
7,"Jointly funded with the Australian Government. Project scope, cost and timing are subject to further planning and"
,consideration.
8,"Jointly funded with the Australian Government. The project is in the post-business case stage, with cost and timing"
,subject to confirmation following market engagement and consideration.
9,Includes an agreed contribution from Queensland Rail of $73 million.
10,"Jointly funded with the Australian Government. The project is in the pre-business case stage, with scope, cost and"
,"timing subject to further planning and business case development, and consideration."
11,Jointly funded with the Australian Government. Funding contributions subject to further consideration and negotiation
,with the Australian Government.
12,Jointly funded with the Australian Government and Brisbane City Council. The project is in the pre-business case
,"stage, with scope, cost and timing subject to further planning and business case development, and consideration and"
,negotiation with the Australian Government and Brisbane City Council.
13,"The project is in the pre-business case stage, with scope, cost and timing subject to further planning and business"
,"case development, and consideration."
14,"Jointly funded with the Australian Government. The project has a business case, with scope, cost and timing subject"
,"to further project development and site investigations, and consideration."
15,"The project has a business case, with scope, cost and timing subject to further project development and site"
,"investigations, and consideration"
16,"Jointly funded with the Australian Government. The project has a business case, with scope, cost and timing subject"
,"to further project development and site investigations, and consideration. Stage 1 is expected to cost between $5.5"
,"billion to $7 billion, with cost estimates to be finalised following further design development, market engagement and"
,procurement.
17,"The project has a business case, with scope, cost and timing subject to further project development and site"
,"investigations, and consideration and negotiation with the Sunshine Coast Council."
18,Project details and timing subject to further planning and negotiation with funding partners.
19,Jointly funded with the Australian Government. Project details and timing subject to further planning and negotiation
,with the Australian Government.
20,"Jointly funded with the Australian Government. Construction of the Mackay Ring Road is complete, with remaining"
,works associated with the connection to Bald Hill Road.
21,Jointly funded with the Australian Government. Includes an agreed contribution from Queensland Rail.
22,"Jointly funded with the Australian Government. Forms part of the Bruce Highway, Cairns Southern Access Stage 2"
,(Robert Road to Foster Road) project.
23,"Jointly funded with the Australian Government. The project has a business case, with scope, cost and timing subject"
,"to further project development and site investigations, and consideration and negotiation with the Australian"
,Government.
24,"Funding is for progressing pre-construction activities only. Project details, cost and timing subject to further planning"
,and consideration.
25,Jointly funded with the Australian Government. Queensland Government has commenced early works package.
26,Project details and timing subject to further planning.
27,This project is being delivered as a Public Private Partnership.
28,Jointly funded with the Australian Government and Brisbane City Council
29,"Jointly funded with the Australian Government and Brisbane City Council. The project has a business case, with"
,"scope, cost and timing subject to further project development and site investigations, and consideration and"
,negotiation with the Australian Government and Brisbane City Council.
30,This project is being delivered by Cross River Rail Delivery Authority.
31,"Rail station access improvements include Roma Street subway, Dutton Park train station and Boggo Road train"
,station.
32,"This is the same project as European Control System Level 2, but also includes new cyber security/operational"
,"readiness scope, full integration with other Cross River Rail contract schedules to Moorooka, and addresses"
,inflationary signalling costs. There is also a reallocation of $47m of funding from QR's existing Network Efficiencies
,program.
33,This project is delivered by the Department of Transport and Main Roads.
34,This project will undertake initial planning works for future funding consideration.
,115
,Capital Statement 2024–25
35,The Ormeau Mainline Connection Works and Ormeau Feeder Substation have been merged to form Queensland
,Train Manufacturing Program Enabling works
36,This capital value makes up part of the overall $60 million Spit Master Plan works program being implemented by
,Gold Coast Waterways Authority and other delivery entities.
,116
,Capital Statement 2024–25
3.21,"TREATY, ABORIGINAL AND TORRES STRAIT"
"ISLANDER PARTNERSHIPS, COMMUNITIES AND",
THE ARTS,
"The Treaty, Aboriginal and Torres Strait Islander Partnerships, Communities and the Arts",
"portfolio includes the Department of Treaty, Aboriginal and Torres Strait Islander Partnerships,",
"Communities and the Arts together with Arts Queensland, and statutory bodies reporting to the",
"Minister for Treaty, Minister for Aboriginal and Torres Strait Islander Partnerships, Minister for",
Communities and Minister for the Arts.,
The portfolio's capital purchases for 2024-25 are $130.5 million. The portfolio's capital grants for,
2024-25 are $14.2 million.,
"The government has set aside $12 million, held centrally, for the Queensland Cultural Centre",
"capital works to support asset renewal works, compliance upgrade and safety improvements in",
2024-25.,
"Department of Treaty, Aboriginal and Torres Strait Islander Partnerships, Communities",
and the Arts,
"Total capital purchases for the Department of Treaty, Aboriginal and Torres Strait Islander",
"Partnerships, Communities and the Arts are $119.6 million in 2024-25. Total capital grants for",
the department are $14.2 million in 2024-25.,
"Program Highlights (Property, Plant and Equipment)",
●,"$30.7 million for capital asset renewal works, compliance upgrades and safety"
,improvements and amenities upgrades across the Queensland Cultural Centre. An
,additional $12 million is being held centrally for capital asset renewal works during 2024-25.
●,$20.4 million for stage 2 end of life asset replacement and renewal works at the Queensland
,Cultural Centre.
●,$21.8 million to continue a program of works to progress the establishment of new and
,"replacement neighbourhood centres throughout Queensland including Manunda, Agnes"
,"Water, Kowanyama, Emerald, Manoora and Labrador."
●,$11.8 million for end of life asset replacement and building fabric renewal works at the
,Queensland Cultural Centre.
●,$8 million to deliver priority infrastructure projects across state owned arts and cultural
,facilities as part of the Arts Infrastructure Investment Fund.
●,$6.8 million to continue with upgrades to existing neighbourhood centres and other key
,social infrastructure.
●,$5.4 million to continue delivery of the new performing arts venue at the Queensland
,"Performing Arts Centre, benefiting Queensland artists and audiences."
●,$3.5 million towards the upgrade of the Mount Isa Diversionary Centre to enable a specific
,service offering for women.
●,$3.2 million towards the construction of a new neighbourhood centre in Rockhampton.
●,$3.1 million to deliver security enhancement measures across the Queensland Cultural
,Centre precinct.
●,$2.4 million to complete the redevelopment of the Bribie Island Neighbourhood Centre.
●,"$1.2 million to complete the reconfiguration of the Grey and Russell Street intersection,"
,South Brisbane to enhance vehicular access to the Queensland Performing Arts Centre.
,117
,Capital Statement 2024–25
●,"$707,000 for fit-out works and other property, plant and equipment to support the"
,department's office accommodation requirements.
●,"$500,000 for the acquisition of property, plant and equipment to support whole-of-"
,department service delivery.
Program Highlights (Capital Grants),
●,$6.7 million towards the construction of the Coen Art Centre.
●,$5 million for capital grants in 2024-25 available to small to medium Gold Coast screen
,"businesses with capital grants between $250,000 and $750,000, supporting infrastructure"
,works and new or upgraded capital equipment that directly supports screen industry growth
,on the Gold Coast.
●,$2 million for the Orange Sky Headquarters of the Future.
●,"$500,000 for the Queensland Remembers Grants Program, to support ex-service"
,organisations and not-for-profit organisations that provide services to veterans to upgrade
,"their building, facilities and equipment."
Library Board of Queensland,
"The Library Board of Queensland has capital purchases of $2.2 million in 2024-25, to purchase",
"heritage collections, information collections, intangible assets in the form of digital collections,",
and replace information technology equipment.,
"Program Highlights (Property, Plant and Equipment)",
●,"$1.6 million to acquire new items for the digital, heritage and information collections."
●,"$638,000 to replace information technology equipment."
Queensland Art Gallery,
"The Queensland Art Gallery has capital purchases of $2.8 million in 2024-25, for the acquisition",
"of artworks for the State Art Collection, and for life-cycle replacement of other property, plant and",
equipment assets.,
"Program Highlights (Property, Plant and Equipment)",
●,$2.5 million for artwork acquisitions.
●,"$300,000 to replace other property, plant and equipment."
Queensland Performing Arts Trust,
"The Queensland Performing Arts Trust has capital purchases of $4 million in 2024-25, for",
"strategic capability enhancements to technical equipment, towards service of spaces offered by",
"the Melbourne Street Green Cafe, as well as life-cycle replacement of other property, plant and",
equipment assets.,
"Program Highlights (Property, Plant and Equipment)",
●,"$1 million for the lifecycle replacement of operational property, plant and equipment assets,"
,such as theatre equipment and food and beverage equipment.
●,"$1 million to service the dining, event and entertainment spaces offered by the Melbourne"
,Street Green Cafe.
●,$2 million for purchases to drive the strategic capability enhancement of specialised
,118
,Capital Statement 2024–25,,,,
,technical equipment.,,,,
Queensland Museum,,,,,
The Queensland Museum has capital purchases of $1.9 million in 2024-25 to effectively,,,,,
safeguard the State Collection and preserve State-owned infrastructure.,,,,,
"Program Highlights (Property, Plant and Equipment)",,,,,
●,$1.7 million for building fabric works at Queensland Museum Cobb+Co and the Queensland,,,,
,Museum Rail Workshops.,,,,
●,"$200,000 for lifecycle replacement of operational property, plant and equipment.",,,,
,"Treaty, Aboriginal and Torres Strait Islander Partnerships, Communities and the Arts",,,,
,Statistical,Total,Expenditure,Budget,Post
,Area,Estimated,to,2024-25,2024-25
,Project,,,,
,,Cost,30-06-24,,
,,$'000,$'000,$'000,$'000
"DEPARTMENT OF TREATY, ABORIGINAL AND TORRES STRAIT ISLANDER PARTNERSHIPS,",,,,,
COMMUNITIES AND THE ARTS,,,,,
"Property, Plant and Equipment",,,,,
"Treaty, Aboriginal and Torres Strait Islander",,,,,
"Partnerships, Communities and the Arts",,,,,
Land and building acquisitions and upgrades,Various,,,500,Ongoing
Fit-out and minor capital works,Various,,,402,Ongoing
Community Services,,,,,
New and replacement Neighbourhood,Various,,,"21,824",Ongoing
,Centres,,,,
Community Services - General property,Various,,,"6,820",Ongoing
,upgrades,,,,
Community Services - Office,Various,,,305,Ongoing
,"accommodation, fixtures and fittings",,,,
Mount Isa Diversionary Centre upgrade,315,"4,000",500,"3,500",
Rockhampton Neighbourhood Centre,308,"4,556","1,376","3,180",
Bribie Island Neighbourhood Centre,313,"2,850",450,"2,400",
Arts Queensland,,,,,
New Performing Arts Venue at QPAC ¹,305,"159,000","153,558","5,442",
"Queensland Cultural Centre – Capital works,",305,"53,700","2,131","30,719","20,850"
,asset upgrades and refurbishment projects,,,,
,²,,,,
Queensland Cultural Centre critical,305,"30,519","10,133","20,386",
,infrastructure works - Stage 2 2021 to,,,,
,2025,,,,
Queensland Cultural Centre - End of life,305,"11,750",,"11,750",
,asset replacement and building fabric,,,,
,renewal works,,,,
Queensland Cultural Centre – Security,305,"4,010",870,"3,140",
,upgrades,,,,
,119,,,,
Capital Statement 2024–25,,,,,
"Treaty, Aboriginal and Torres Strait Islander Partnerships, Communities and the Arts",,,,,
,Statistical,Total,Expenditure,Budget,Post
,Area,Estimated,to,2024-25,2024-25
Project,,,,,
,,Cost,30-06-24,,
,,$'000,$'000,$'000,$'000
Arts Infrastructure Investment Fund - Stage 2,305,"9,509","1,461","8,048",
2021 to 2024,,,,,
Realignment of Grey and Russell Street,305,"1,400",221,"1,179",
Intersection,,,,,
"Total Property, Plant and Equipment",,,"119,595",,
Capital Grants,,,,,
"Screen Queensland Capital Grants Program,",309,"5,000",,"5,000",
Gold Coast,,,,,
Orange Sky,Various,"3,000","1,000","2,000",
Queensland Remembers Grants Program,Various,"5,108","3,258",500,"1,350"
Coen Art Centre,315,"8,178",,"6,678","1,500"
Total Capital Grants,,,,"14,178",
LIBRARY BOARD OF QUEENSLAND,,,,,
"Property, Plant and Equipment",,,,,
Information technology equipment,305,,,638,Ongoing
Information collection,305,,,349,Ongoing
Heritage collection,305,,,465,Ongoing
Digital collection,305,,,795,Ongoing
"Total Property, Plant and Equipment",,,,"2,247",
QUEENSLAND ART GALLERY,,,,,
"Property, Plant and Equipment",,,,,
Acquisitions for the Queensland Art Gallery's,305,,,"2,500",Ongoing
collection,,,,,
Ongoing replacement of plant and equipment,305,,,300,Ongoing
"Total Property, Plant and Equipment",,,,"2,800",
QUEENSLAND PERFORMING ARTS TRUST,,,,,
"Property, Plant and Equipment",,,,,
"Lifecycle replacement of operational property,",305,,,"1,000",Ongoing
plant and equipment,,,,,
Strategic capability specialised technical,305,"5,940",500,"1,970","3,470"
equipment,,,,,
Queensland Performing Arts Venue -,305,"1,700",700,"1,000",
Melbourne Street Green Café ,,,,,
"Total Property, Plant and Equipment",,,,"3,970",
QUEENSLAND MUSEUM,,,,,
"Property, Plant and Equipment",,,,,
,120,,,,
,Capital Statement 2024–25,,,,
,"Treaty, Aboriginal and Torres Strait Islander Partnerships, Communities and the Arts",,,,
,Statistical,Total,Expenditure,Budget,Post
,Area,Estimated,to,2024-25,2024-25
,Project,,,,
,,Cost,30-06-24,,
,,$'000,$'000,$'000,$'000
Building fabric works at Queensland Museum,Various,"4,950","1,675","3,275",
